Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@c667f46,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@51bd8b5c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@7b50df34,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@1b410b60,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@2462cb01,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@19b843ba,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@64ec96c6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@77659b30,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@456d6c1e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@1e13529a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@1ec9bd38,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@452e19ca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@6b0d80ed,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@6f8e8894,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@3cfdd820,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@928763c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@e25951c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@15f47664,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@471a9022,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@dc9876b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@2f666ebb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@19976a65,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@a1f72f5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@4b2c5e02,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@57a3e26a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@75c56eb9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@4bc222e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@2dc9b0f5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@6531a794,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@3b5fad2d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@5e17553a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@3eb91815,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@56dc1551,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@102cec62,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@74f6c5d8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@27912e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@34b9f960,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@43015c69,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@19b89d4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@4bbf6d0e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@30b6ffe0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@791d1f8b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@2415fc55,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@14f232c4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@13bc8645,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@24c22fe,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@93081b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@cd1e646,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@7ba8c737,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@1890516e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@15a04efb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@16c069df,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@2bec854f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@31edaa7d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@26adfd2d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
56,0.0,[D@3336e6b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
57,0.0,[D@7c3fdb62,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
58,0.0,[D@205d38da,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
59,0.0,[D@6950ed69,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
60,0.0,[D@6dd7b5a3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
61,0.0,[D@6f3187b0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
62,0.0,[D@2663e964,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
63,0.0,[D@48b67364,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
64,0.0,[D@189cbd7c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
65,0.0,[D@7bf3a5d8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
66,0.0,[D@42e25b0b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
67,0.0,[D@39b43d60,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
68,0.0,[D@44be0077,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
69,0.0,[D@2205a05d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
70,0.0,[D@72ef8d15,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
71,0.0,[D@6aa8e115,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
72,0.0,[D@5e21e98f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
73,0.0,[D@51a9ad5e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
74,0.0,[D@5f20155b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
75,0.0,[D@72ade7e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
76,0.0,[D@239105a8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
77,0.0,[D@3fce8fd9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
78,0.0,[D@609bcfb6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
79,0.0,[D@7d94beb9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
80,0.0,[D@560348e6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
81,0.0,[D@1df8b5b8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
82,0.0,[D@23202fce,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
83,0.0,[D@7b993c65,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
84,0.0,[D@37911f88,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
85,0.0,[D@6f1c29b7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
86,0.0,[D@4d6025c5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
87,0.0,[D@7f284218,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
88,0.0,[D@407a7f2a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
89,0.0,[D@4ea5b703,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
90,0.0,[D@2a7ed1f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
91,0.0,[D@3fa247d1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
92,0.0,[D@2cb2fc20,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
93,0.0,[D@4f4c4b1a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
94,0.0,[D@723e88f9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
95,0.0,[D@5f0fd5a0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
96,0.0,[D@64e7619d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
97,0.0,[D@495ee280,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
98,0.0,[D@4fa1c212,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
