Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,838,750,0.0,0,0,1
80,2,824,1087,0.0,0,0,1
80,3,914,1094,0.0,0,0,1
80,4,941,1221,0.0,1,0,1
80,5,1107,1234,0.0,0,0,1
80,6,1416,1351,0.0,0,0,1
80,7,670,1216,0.0,0,0,1
80,8,801,999,0.0,0,0,1
80,9,1053,989,0.0,0,0,1
80,10,1443,689,0.0,0,0,1
80,11,738,970,0.0,0,0,1
80,12,904,882,0.0,0,0,1
80,13,844,881,0.0,0,0,1
80,14,895,1181,0.0,1,0,1
80,15,1015,1046,0.0,0,0,1
80,16,1041,862,0.0,0,0,1
80,17,1409,1689,0.0,0,0,1
80,18,1044,1931,0.0,0,0,1
80,19,822,615,0.0,0,0,1
80,20,755,697,0.0,0,0,1
80,21,1039,888,0.0,0,0,2
80,22,864,1164,0.0,0,0,2
80,23,1126,879,0.0,0,0,2
80,24,814,919,0.0,0,0,2
80,25,1120,1212,0.0,0,0,2
80,26,1202,1001,0.0,0,0,2
80,27,763,1128,0.0,0,0,2
80,28,1218,1281,0.0,0,0,2
80,29,993,911,0.0,0,0,2
80,30,1303,906,0.0,0,0,2
80,31,1156,569,0.0,0,0,2
80,32,926,872,0.0,0,0,2
80,33,1214,949,0.0,0,0,2
80,34,501,1064,0.0,0,0,2
80,35,1000,935,0.0,0,0,2
80,36,1092,935,0.0,0,0,2
80,37,1039,621,0.0,0,0,2
80,38,1194,1259,0.0,0,0,2
80,39,950,1482,0.0,0,0,2
80,40,516,977,0.0,0,0,2
80,41,1860,1358,0.0,0,0,2
80,42,905,1017,0.0,0,0,2
80,43,1048,1100,0.0,1,0,2
80,44,1006,1085,0.0,1,0,2
80,45,1288,935,0.0,0,0,2
80,46,1228,570,0.0,0,0,2
80,47,1289,846,0.0,0,0,2
80,48,1130,891,0.0,0,0,2
80,49,840,1172,0.0,0,0,2
80,50,864,1012,0.0,0,0,2
80,51,1204,760,0.0,0,0,2
80,52,988,1120,0.0,1,0,2
80,53,930,1168,0.0,0,0,2
80,54,807,959,0.0,0,0,2
80,55,1213,825,0.0,0,0,2
80,56,1100,848,0.0,0,0,2
80,57,791,1165,0.0,0,0,2
80,58,779,1222,0.0,0,0,2
80,59,1141,753,0.0,0,0,2
80,60,510,1360,0.0,0,0,2
80,61,1123,1245,0.0,0,0,2
80,62,1062,962,0.0,0,0,2
80,63,495,921,0.0,0,0,2
80,64,745,1420,0.0,0,0,2
80,65,1495,793,0.0,0,0,2
80,66,954,1517,0.0,0,0,2
80,67,1016,1732,0.0,0,0,2
80,68,213,664,0.0,0,0,2
80,69,876,1040,0.0,0,0,2
80,70,1032,771,0.0,0,0,2
80,71,989,985,0.0,0,0,2
80,72,858,1181,0.0,0,0,2
80,73,833,896,0.0,0,0,2
80,74,1131,1108,0.0,1,0,2
80,75,909,1071,0.0,0,0,2
80,76,1580,1514,0.0,0,0,2
80,77,1036,841,0.0,0,0,2
80,78,1581,645,0.0,0,0,2
80,79,1035,775,0.0,0,0,2
80,80,947,1127,0.0,0,0,2
80,81,1124,1072,0.0,1,0,2
80,82,1220,873,0.0,0,0,2
80,83,965,1172,0.0,0,0,2
80,84,1158,1131,0.0,0,0,2
80,85,1194,992,0.0,0,0,2
80,86,784,1120,0.0,0,0,2
80,87,1071,1063,0.0,1,0,2
80,88,1317,922,0.0,0,0,2
80,89,819,522,0.0,0,0,2
80,90,1133,847,0.0,0,0,2
80,91,932,965,0.0,0,0,2
80,92,1192,919,0.0,0,0,2
80,93,305,1078,0.0,0,0,2
80,94,1067,922,0.0,0,0,2
80,95,1267,981,0.0,0,0,2
80,96,849,1121,0.0,0,0,2
80,97,973,1000,0.0,0,0,2
80,98,839,648,0.0,0,0,2
80,99,1008,1337,0.0,0,0,2
80,100,944,1009,0.0,0,0,2
80,101,1256,1272,0.0,0,0,2
80,102,663,1214,0.0,0,0,2
80,103,1342,1207,0.0,0,0,2
80,104,712,982,0.0,0,0,2
80,105,692,840,0.0,0,0,2
80,106,435,916,0.0,0,0,2
80,107,1188,953,0.0,0,0,2
80,108,897,548,0.0,0,0,2
80,109,919,1088,0.0,0,0,2
80,110,1266,885,0.0,0,0,2
80,111,790,870,0.0,0,0,2
80,112,1020,1331,0.0,0,0,2
80,113,534,728,0.0,0,0,2
80,114,1131,1240,0.0,0,0,2
80,115,586,1442,0.0,0,0,2
80,116,1061,861,0.0,0,0,2
80,117,1134,771,0.0,0,0,2
80,118,1235,987,0.0,0,0,2
80,119,861,742,0.0,0,0,2
80,120,1022,670,0.0,0,0,2
80,121,1117,1238,0.0,0,0,3
80,122,952,986,0.0,0,0,3
80,123,1212,1458,0.0,0,0,3
80,124,746,1019,0.0,0,0,3
80,125,914,1269,0.0,0,0,3
80,126,905,1248,0.0,0,0,3
80,127,1008,907,0.0,0,0,3
80,128,985,1110,0.0,0,0,3
80,129,1323,726,0.0,0,0,3
80,130,1141,1122,0.0,0,0,3
80,131,1017,785,0.0,0,0,3
80,132,1479,1055,0.0,0,0,3
80,133,1125,819,0.0,0,0,3
80,134,1184,879,0.0,0,0,3
80,135,1035,1083,0.0,0,0,3
80,136,866,802,0.0,0,0,3
80,137,1101,903,0.0,0,0,3
80,138,1196,1266,0.0,0,0,3
80,139,1162,783,0.0,0,0,3
80,140,852,1325,0.0,0,0,3
80,141,966,980,0.0,0,0,3
80,142,943,781,0.0,0,0,3
80,143,949,1502,0.0,0,0,3
80,144,1138,514,0.0,0,0,3
80,145,857,941,0.0,0,0,3
80,146,1606,1071,0.0,0,0,3
80,147,1010,1163,0.0,0,0,3
80,148,1552,1073,0.0,0,0,3
80,149,954,827,0.0,0,0,3
80,150,785,1046,0.0,0,0,3
80,151,546,1201,0.0,0,0,3
80,152,942,833,0.0,0,0,3
80,153,1071,975,0.0,0,0,3
80,154,985,1116,0.0,0,0,3
80,155,718,743,0.0,0,0,3
80,156,551,1027,0.0,0,0,3
80,157,694,792,0.0,0,0,3
80,158,922,1228,0.0,0,0,3
80,159,1408,1075,0.0,0,0,3
80,160,665,1101,0.0,0,0,3
80,161,1094,1160,0.0,0,0,3
80,162,1180,991,0.0,0,0,3
80,163,1040,718,0.0,0,0,3
80,164,738,772,0.0,0,0,3
80,165,906,941,0.0,0,0,3
80,166,1294,1228,0.0,0,0,3
80,167,1188,985,0.0,0,0,3
80,168,1052,1158,0.0,0,0,3
80,169,1315,1140,0.0,0,0,3
80,170,935,1187,0.0,0,0,3
80,171,833,945,0.0,0,0,3
80,172,1248,1089,0.0,0,0,3
80,173,1201,867,0.0,0,0,3
80,174,977,876,0.0,0,0,3
80,175,1002,973,0.0,0,0,3
80,176,1134,855,0.0,0,0,3
80,177,780,1371,0.0,0,0,3
80,178,1718,1793,0.0,0,0,3
80,179,1157,797,0.0,0,0,3
80,180,1041,682,0.0,0,0,3
80,181,815,1219,0.0,0,0,3
80,182,1014,976,0.0,0,0,3
80,183,1175,1415,0.0,0,0,3
80,184,782,911,0.0,0,0,3
80,185,963,866,0.0,0,0,3
80,186,716,1398,0.0,0,0,3
80,187,1161,1054,0.0,0,0,3
80,188,1060,817,0.0,0,0,3
80,189,1211,999,0.0,0,0,3
80,190,1239,1340,0.0,0,0,3
80,191,834,1394,0.0,0,0,3
80,192,868,659,0.0,0,0,3
80,193,1135,827,0.0,0,0,3
80,194,1013,1172,0.0,0,0,3
80,195,868,774,0.0,0,0,3
80,196,631,883,0.0,0,0,3
80,197,710,1137,0.0,0,0,3
80,198,1212,1238,0.0,0,0,3
80,199,1059,1124,0.0,0,0,3
80,200,813,978,0.0,0,0,3

