Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
60,1,1101,1148,0.0,0,0,1
60,2,1312,666,0.0,0,0,1
60,3,991,847,0.0,1,0,1
60,4,1048,1178,0.0,0,0,1
60,5,518,1195,0.0,0,0,1
60,6,1179,1241,0.0,0,0,1
60,7,1377,647,0.0,0,0,1
60,8,1428,865,0.0,0,0,1
60,9,750,959,0.0,0,0,1
60,10,840,722,0.0,0,0,1
60,11,503,1013,0.0,0,0,1
60,12,789,876,0.0,0,0,1
60,13,829,764,0.0,0,0,1
60,14,1054,1168,0.0,0,0,1
60,15,1175,1068,0.0,0,0,1
60,16,466,958,0.0,0,0,1
60,17,1780,1413,0.0,0,0,1
60,18,823,975,0.0,0,0,1
60,19,575,771,0.0,0,0,1
60,20,1077,1027,0.0,0,0,1
60,21,662,790,0.0,0,0,2
60,22,700,824,0.0,0,0,2
60,23,1158,921,0.0,0,0,2
60,24,1118,920,0.0,0,0,2
60,25,1227,1641,0.0,0,0,2
60,26,592,1217,0.0,0,0,2
60,27,797,1176,0.0,0,0,2
60,28,1160,765,0.0,0,0,2
60,29,1024,1338,0.0,0,0,2
60,30,913,774,0.0,0,0,2
60,31,594,1019,0.0,0,0,2
60,32,1464,736,0.0,0,0,2
60,33,1208,1353,0.0,0,0,2
60,34,846,1165,0.0,0,0,2
60,35,890,1398,0.0,0,0,2
60,36,682,1161,0.0,0,0,2
60,37,1077,811,0.0,0,0,2
60,38,1125,1334,0.0,0,0,2
60,39,818,684,0.0,0,0,2
60,40,755,1058,0.0,0,0,2
60,41,787,1232,0.0,0,0,2
60,42,755,520,0.0,0,0,2
60,43,1289,928,0.0,1,0,2
60,44,1126,814,0.0,0,0,2
60,45,962,827,0.0,0,0,2
60,46,833,1562,0.0,0,0,2
60,47,742,1275,0.0,0,0,2
60,48,830,1445,0.0,0,0,2
60,49,798,1232,0.0,0,0,2
60,50,1119,1203,0.0,0,0,2
60,51,1030,1416,0.0,0,0,2
60,52,1409,1129,0.0,0,0,2
60,53,923,1116,0.0,0,0,2
60,54,987,1301,0.0,0,0,2
60,55,1542,987,0.0,0,0,2
60,56,1225,1115,0.0,0,0,2
60,57,784,1041,0.0,0,0,2
60,58,1192,857,0.0,0,0,2
60,59,1155,1030,0.0,0,0,2
60,60,869,1244,0.0,0,0,2
60,61,1156,1146,0.0,0,0,2
60,62,664,1034,0.0,0,0,2
60,63,1139,1009,0.0,0,0,2
60,64,476,828,0.0,0,0,2
60,65,846,1445,0.0,0,0,2
60,66,837,588,0.0,0,0,2
60,67,869,1296,0.0,0,0,2
60,68,848,999,0.0,0,0,2
60,69,1122,965,0.0,0,0,2
60,70,678,1263,0.0,0,0,2
60,71,918,1057,0.0,0,0,2
60,72,708,1047,0.0,0,0,2
60,73,735,794,0.0,0,0,2
60,74,1185,1047,0.0,0,0,2
60,75,984,890,0.0,0,0,2
60,76,1136,1139,0.0,0,0,2
60,77,1522,1864,0.0,0,0,2
60,78,962,800,0.0,0,0,2
60,79,745,922,0.0,0,0,2
60,80,1057,945,0.0,0,0,2
60,81,1065,734,0.0,0,0,2
60,82,876,859,0.0,0,0,2
60,83,984,864,0.0,0,0,2
60,84,761,853,0.0,0,0,2
60,85,661,894,0.0,0,0,2
60,86,1070,681,0.0,0,0,2
60,87,1064,959,0.0,0,0,2
60,88,1284,1083,0.0,1,0,2
60,89,938,953,0.0,0,0,2
60,90,1275,557,0.0,0,0,2
60,91,1032,915,0.0,0,0,2
60,92,1667,1164,0.0,0,0,2
60,93,1032,1066,0.0,0,0,2
60,94,1202,750,0.0,0,0,2
60,95,1267,942,0.0,1,0,2
60,96,562,767,0.0,0,0,2
60,97,819,1200,0.0,0,0,2
60,98,1166,1092,0.0,0,0,2
60,99,842,1073,0.0,0,0,2
60,100,800,1038,0.0,0,0,2
60,101,1073,1122,0.0,0,0,2
60,102,735,883,0.0,0,0,2
60,103,1069,1077,0.0,0,0,2
60,104,728,654,0.0,0,0,2
60,105,885,1107,0.0,0,0,2
60,106,687,931,0.0,0,0,2
60,107,1298,458,0.0,0,0,2
60,108,1025,1169,0.0,0,0,2
60,109,1301,1285,0.0,0,0,2
60,110,1322,779,0.0,0,0,2
60,111,887,790,0.0,0,0,2
60,112,718,1069,0.0,0,0,2
60,113,1195,1297,0.0,0,0,2
60,114,674,947,0.0,0,0,2
60,115,1309,1003,0.0,1,0,2
60,116,1143,1390,0.0,0,0,2
60,117,690,885,0.0,0,0,2
60,118,1088,1068,0.0,0,0,2
60,119,1251,818,0.0,0,0,2
60,120,876,1102,0.0,0,0,2
60,121,1105,1013,0.0,0,0,3
60,122,567,889,0.0,0,0,3
60,123,1059,1166,0.0,0,0,3
60,124,971,1369,0.0,0,0,3
60,125,1368,1053,0.0,0,0,3
60,126,1094,1029,0.0,0,0,3
60,127,1045,876,0.0,0,0,3
60,128,1311,1487,0.0,0,0,3
60,129,799,1222,0.0,0,0,3
60,130,963,651,0.0,0,0,3
60,131,1152,1068,0.0,0,0,3
60,132,1061,1162,0.0,0,0,3
60,133,624,976,0.0,0,0,3
60,134,1307,980,0.0,0,0,3
60,135,1017,1060,0.0,0,0,3
60,136,676,967,0.0,0,0,3
60,137,1337,653,0.0,0,0,3
60,138,838,680,0.0,0,0,3
60,139,976,1264,0.0,0,0,3
60,140,793,567,0.0,0,0,3
60,141,876,903,0.0,0,0,3
60,142,1176,1116,0.0,0,0,3
60,143,997,864,0.0,0,0,3
60,144,1764,849,0.0,0,0,3
60,145,726,1188,0.0,0,0,3
60,146,646,614,0.0,0,0,3
60,147,1277,1053,0.0,0,0,3
60,148,1087,842,0.0,0,0,3
60,149,996,1163,0.0,0,0,3
60,150,1135,915,0.0,0,0,3
60,151,1232,951,0.0,0,0,3
60,152,1037,1382,0.0,0,0,3
60,153,960,790,0.0,0,0,3
60,154,1243,923,0.0,0,0,3
60,155,792,1062,0.0,0,0,3
60,156,1084,1099,0.0,0,0,3
60,157,689,608,0.0,0,0,3
60,158,1152,903,0.0,0,0,3
60,159,1125,1066,0.0,0,0,3
60,160,1240,854,0.0,0,0,3
60,161,1215,1019,0.0,0,0,3
60,162,1230,891,0.0,0,0,3
60,163,958,859,0.0,0,0,3
60,164,1087,1407,0.0,0,0,3
60,165,955,1103,0.0,0,0,3
60,166,1143,866,0.0,0,0,3
60,167,482,608,0.0,0,0,3
60,168,392,966,0.0,0,0,3
60,169,1023,838,0.0,0,0,3
60,170,923,1094,0.0,0,0,3
60,171,890,935,0.0,0,0,3
60,172,1170,1216,0.0,1,0,3
60,173,890,1393,0.0,0,0,3
60,174,1091,837,0.0,0,0,3
60,175,918,861,0.0,0,0,3
60,176,907,1197,0.0,0,0,3
60,177,991,896,0.0,0,0,3
60,178,1012,1128,0.0,0,0,3
60,179,898,1152,0.0,0,0,3
60,180,677,1001,0.0,0,0,3
60,181,1051,589,0.0,0,0,3
60,182,649,612,0.0,0,0,3
60,183,526,1247,0.0,0,0,3
60,184,1165,913,0.0,0,0,3
60,185,853,1038,0.0,0,0,3
60,186,963,1103,0.0,0,0,3
60,187,780,753,0.0,0,0,3
60,188,969,1033,0.0,0,0,3
60,189,937,1101,0.0,0,0,3
60,190,678,970,0.0,0,0,3
60,191,1152,762,0.0,0,0,3
60,192,766,1383,0.0,0,0,3
60,193,1255,1129,0.0,0,0,3
60,194,1057,748,0.0,0,0,3
60,195,769,927,0.0,0,0,3
60,196,776,1176,0.0,0,0,3
60,197,1104,478,0.0,0,0,3
60,198,740,695,0.0,0,0,3
60,199,1238,1159,0.0,0,0,3
60,200,935,673,0.0,0,0,3

