Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@6c284af,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@5890e879,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@6440112d,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@31ea9581,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@231f98ef,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@7c137fd5,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@183ec003,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@7d9d0818,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@221a3fa4,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@451001e5,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@2b40ff9c,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@3e08ff24,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@4d1c005e,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@8462f31,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@24569dba,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@5ddeb7cb,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@70ed52de,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@496bc455,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@59402b8f,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@7188af83,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@6be968ce,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@7c37508a,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@247310d0,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@1033576a,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@303cf2ba,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@76494737,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@4a003cbe,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@4082ba93,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@17fc391b,0.0%,0.0%,0.0%,0,0,0,3
30,0.0,[D@2b30a42c,0.0%,0.0%,0.0%,0,0,0,3
31,0.0,[D@609e8838,0.0%,0.0%,0.0%,0,0,0,3
32,0.0,[D@359df09a,0.0%,0.0%,0.0%,0,0,0,3
33,0.0,[D@43df23d3,0.0%,0.0%,0.0%,0,0,0,3
34,0.0,[D@6d60fe40,0.0%,0.0%,0.0%,0,0,0,3
35,0.0,[D@792b749c,0.0%,0.0%,0.0%,0,0,0,3
36,0.0,[D@23e84203,0.0%,0.0%,0.0%,0,0,0,3
