Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@2caa5d7c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@5e671e20,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@3eabe84a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@46c3a14d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@38fc5554,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@5e8cda75,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@3f049056,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@64968732,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@3e1a3801,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@6fd12c5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@1de0a46c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@4d1f1ff5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@222afc67,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@4c2fb9dd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@54f4a7f0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@61a1ea2c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@149debbb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@25cd49a4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@5477a1ca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@3ae9d1e2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@41522537,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@e9dc4d0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@670d4d38,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@131ff6fa,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@43b40233,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@23eff5d1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@2e060819,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@42c28305,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@2184b4f4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@7d199c68,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@63411512,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@35cd68d4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@316a598d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@216914,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@6ba30587,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@35764bef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@5633dafd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@5d5160e6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@2eadc9f6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@2903c6ff,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@61af1510,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@37af1f93,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@778d82e9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@408e96d9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@59901c4d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@168cd36b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@d8d9199,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@3901f6af,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@602ae7b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@10cd6753,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@71ad3d8a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@47af099e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@700f518a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@b835727,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@13da7ab0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
56,0.0,[D@2c8662ac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
57,0.0,[D@260ff5b7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
58,0.0,[D@3724b43e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
59,0.0,[D@77eb5790,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
60,0.0,[D@68e7c8c3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
61,0.0,[D@319c3a25,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
62,0.0,[D@238bfd6c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
63,0.0,[D@ef1695a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
64,0.0,[D@58860997,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
65,0.0,[D@81b5db0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
66,0.0,[D@7487b142,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
67,0.0,[D@7139bd31,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
68,0.0,[D@199bc830,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
69,0.0,[D@4b3fe06e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
70,0.0,[D@27b45ea,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
71,0.0,[D@3e17a0a1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
72,0.0,[D@790a251b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
73,0.0,[D@4d8286c4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
74,0.0,[D@150ede8b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
75,0.0,[D@161f6623,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
76,0.0,[D@3e15bb06,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
77,0.0,[D@6778aea6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
78,0.0,[D@4e1ce44,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
79,0.0,[D@69228e85,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
80,0.0,[D@7a7cc52c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
81,0.0,[D@5853495b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
82,0.0,[D@524a2ffb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
83,0.0,[D@2f61d591,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
84,0.0,[D@332820f4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
85,0.0,[D@7173ae5b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
86,0.0,[D@72456279,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
87,0.0,[D@53a9fcfd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
88,0.0,[D@21f459fc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
89,0.0,[D@4d192aef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
90,0.0,[D@1416cf9f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
91,0.0,[D@84487f4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
92,0.0,[D@bfc14b9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
93,0.0,[D@fb6097b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
94,0.0,[D@2dfe5525,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
95,0.0,[D@1290c49,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
96,0.0,[D@6a9b9909,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
97,0.0,[D@55d9b8f0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
98,0.0,[D@a518813,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
99,0.0,[D@43d38654,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
100,0.0,[D@75361cf6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
