Iteration,Cheesecake,Profiterole,Mucake
1,0,17,14
2,0,20,17
3,0,20,18
4,0,20,18
5,0,20,18
6,0,21,18
7,0,21,18
8,0,21,18
9,0,21,18
10,0,21,18
11,0,21,18
12,0,21,18
13,0,21,18
14,0,21,19
15,0,21,19
16,0,21,19
17,0,21,19
18,0,21,19
19,0,21,20
20,0,21,20
21,0,21,20
22,0,21,20
23,0,21,20
24,0,21,20
25,0,21,20
26,0,21,20
27,0,21,20
28,0,21,20
29,0,21,20
30,0,21,20
31,0,21,20
32,0,21,20
33,0,21,20
34,0,21,20
35,0,21,20
36,0,21,20
37,0,21,20
38,0,21,20
39,0,21,20
40,0,21,20
41,0,21,20
42,0,21,20
43,0,21,20
44,0,21,20
45,0,21,20
46,0,21,20
47,0,21,20
48,0,21,20
49,0,21,20
50,0,21,20
51,0,21,20
52,0,21,20
53,0,21,20
54,0,21,20
55,0,21,20
56,0,21,20
57,0,21,20
58,0,21,20
59,0,21,20
60,0,21,20
61,0,21,20
62,0,21,20
63,0,21,20
64,0,21,20
65,0,21,20
66,0,21,20
67,0,21,20
68,0,21,20
69,0,21,20
70,0,21,20
71,0,21,20
72,0,21,20
73,0,21,20
74,0,21,20
75,0,21,20
76,0,21,20
77,0,21,20
78,0,21,20
79,0,21,20
80,0,21,20
81,0,21,20
82,0,21,20
83,0,21,20
84,0,21,20
85,0,21,20
86,0,21,20
87,0,21,20
88,0,21,20
89,0,21,20
90,0,21,20
91,0,21,20
92,0,21,20
93,0,21,20
94,0,21,20
95,0,21,20
96,0,21,20
97,0,21,20
98,0,21,20
99,0,21,20
100,0,21,20
